#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
        27   -1.9915509966e+01    3.9698400096e+02   -3.5464917896e+01    1.5549407930e+01    2.3886292609e+01    1.2053075198e+01   -7.4433905511e+01    3.0296198073e+00    1.6544600000e+05    1.9208945632e+00    9.9515198398e-01
        28   -1.9919140376e+01    3.9714407709e+02   -3.5432107423e+01    1.5512967047e+01    2.3857287740e+01    1.2053075198e+01   -7.4319923845e+01    2.9774534839e+00    1.6571200000e+05    1.9188080430e+00    9.9495464152e-01
        29   -1.9923789614e+01    3.9732360644e+02   -3.5337365436e+01    1.5413575822e+01    2.3806895703e+01    1.2053075198e+01   -7.4145326076e+01    2.9479897385e+00    1.6591600000e+05    1.9092779756e+00    9.9500351323e-01
        30   -1.9922669763e+01    3.9726976282e+02   -3.5242708444e+01    1.5320038682e+01    2.3757758123e+01    1.2053075198e+01   -7.3936149377e+01    2.8826076116e+00    1.6591300000e+05    1.8982287645e+00    9.9532904669e-01
        31   -1.9916106342e+01    3.9700334297e+02   -3.5234613593e+01    1.5318507250e+01    2.3720563868e+01    1.2053075198e+01   -7.3857641424e+01    2.8493887651e+00    1.6564700000e+05    1.8953047991e+00    9.9491740559e-01
        32   -1.9928734732e+01    3.9768619213e+02   -3.5217369717e+01    1.5288634984e+01    2.3669938258e+01    1.2053075198e+01   -7.3815953310e+01    2.8755701362e+00    1.6555000000e+05    1.8914965391e+00    9.9520351274e-01
        33   -1.9922276361e+01    3.9727093543e+02   -3.5093973540e+01    1.5171697179e+01    2.3652335847e+01    1.2053075198e+01   -7.3753025206e+01    2.9536406207e+00    1.6568000000e+05    1.8868618011e+00    9.9491241266e-01
        34   -1.9921558450e+01    3.9723539389e+02   -3.5087762478e+01    1.5166204028e+01    2.3598406017e+01    1.2053075198e+01   -7.3650074295e+01    2.9108306025e+00    1.6531200000e+05    1.8771730065e+00    9.9504585029e-01
        35   -1.9916465105e+01    3.9702715384e+02   -3.5104488012e+01    1.5188022908e+01    2.3543583539e+01    1.2053075198e+01   -7.3567310966e+01    2.8661642164e+00    1.6513500000e+05    1.8654370308e+00    9.9514966878e-01
        36   -1.9927863753e+01    3.9746628953e+02   -3.5052845947e+01    1.5124982194e+01    2.3525468386e+01    1.2053075198e+01   -7.3503195136e+01    2.8718056043e+00    1.6530300000e+05    1.8646461368e+00    9.9508134491e-01
        37   -1.9934484346e+01    3.9774770180e+02   -3.4976974817e+01    1.5042490471e+01    2.3499559938e+01    1.2053075198e+01   -7.3362624037e+01    2.8330140831e+00    1.6513900000e+05    1.8677675724e+00    9.9495595232e-01
        38   -1.9923935322e+01    3.9731307532e+02   -3.4931852702e+01    1.5007917379e+01    2.3490706785e+01    1.2053075198e+01   -7.3294330671e+01    2.8186959859e+00    1.6514900000e+05    1.8656265140e+00    9.9514416180e-01
        39   -1.9926070562e+01    3.9740371741e+02   -3.4918226446e+01    1.4992155884e+01    2.3464585010e+01    1.2053075198e+01   -7.3299684673e+01    2.8637980194e+00    1.6505500000e+05    1.8618829846e+00    9.9478969742e-01
        40   -1.9933158477e+01    3.9771063287e+02   -3.4966749650e+01    1.5033591173e+01    2.3452938302e+01    1.2053075198e+01   -7.3313952983e+01    2.8411898327e+00    1.6501200000e+05    1.8725217581e+00    9.9483671555e-01
        41   -1.9934014086e+01    3.9774282957e+02   -3.4875834235e+01    1.4941820149e+01    2.3452226071e+01    1.2053075198e+01   -7.3192536244e+01    2.8114007398e+00    1.6504100000e+05    1.8663398623e+00    9.9506202239e-01
        42   -1.9935045924e+01    3.9777283859e+02   -3.4825225926e+01    1.4890180002e+01    2.3402352993e+01    1.2053075198e+01   -7.3079768961e+01    2.7991148438e+00    1.6498100000e+05    1.8526607752e+00    9.9523585940e-01
        43   -1.9933265421e+01    3.9769150497e+02   -3.4728930829e+01    1.4795665409e+01    2.3374361794e+01    1.2053075198e+01   -7.3004437423e+01    2.8480696017e+00    1.6502500000e+05    1.8534287810e+00    9.9520658292e-01
        44   -1.9923065937e+01    3.9729424332e+02   -3.4732501543e+01    1.4809435607e+01    2.3333150405e+01    1.2053075198e+01   -7.3005345997e+01    2.8866188498e+00    1.6503600000e+05    1.8570256829e+00    9.9494643380e-01
        45   -1.9931751307e+01    3.9763901524e+02   -3.4811660918e+01    1.4879909611e+01    2.3329130151e+01    1.2053075198e+01   -7.3020719666e+01    2.8268533986e+00    1.6518400000e+05    1.8523400426e+00    9.9507814207e-01
        46   -1.9941552590e+01    3.9811727410e+02   -3.4838399996e+01    1.4896847406e+01    2.3338939597e+01    1.2053075198e+01   -7.3021268576e+01    2.7908537844e+00    1.6542900000e+05    1.8551787138e+00    9.9495785840e-01
        47   -1.9941504698e+01    3.9807121250e+02   -3.4749558971e+01    1.4808054273e+01    2.3328481811e+01    1.2053075198e+01   -7.2966879012e+01    2.8357630319e+00    1.6555700000e+05    1.8527732491e+00    9.9494419072e-01
        48   -1.9937905106e+01    3.9790373562e+02   -3.4778015889e+01    1.4840110784e+01    2.3286255766e+01    1.2053075198e+01   -7.2916571878e+01    2.7992250235e+00    1.6565000000e+05    1.8425762057e+00    9.9523086809e-01
        49   -1.9940306306e+01    3.9800508653e+02   -3.4828178128e+01    1.4887871822e+01    2.3288839631e+01    1.2053075198e+01   -7.2990152596e+01    2.8200596391e+00    1.6588000000e+05    1.8450340033e+00    9.9474874285e-01
        50   -1.9935974421e+01    3.9781715183e+02   -3.4755389056e+01    1.4819414635e+01    2.3266785966e+01    1.2053075198e+01   -7.2913625068e+01    2.8383748475e+00    1.6611800000e+05    1.8508185148e+00    9.9556340669e-01
        51   -1.9934227133e+01    3.9774222035e+02   -3.4739859540e+01    1.4805632407e+01    2.3248577687e+01    1.2053075198e+01   -7.2898009166e+01    2.8564967403e+00    1.6585700000e+05    1.8558792472e+00    9.9492350604e-01
        52   -1.9933536848e+01    3.9770040896e+02   -3.4712994132e+01    1.4779457284e+01    2.3244402643e+01    1.2053075198e+01   -7.2826824924e+01    2.8163529501e+00    1.6588300000e+05    1.8786265254e+00    9.9466504581e-01
        53   -1.9931962835e+01    3.9764238229e+02   -3.4629648958e+01    1.4697686123e+01    2.3212071020e+01    1.2053075198e+01   -7.2627836897e+01    2.7330417205e+00    1.6587700000e+05    1.8647272587e+00    9.9523719158e-01
        54   -1.9930287240e+01    3.9756480329e+02   -3.4568554782e+01    1.4638267542e+01    2.3208460078e+01    1.2053075198e+01   -7.2647443429e+01    2.8173533696e+00    1.6580000000e+05    1.8714954853e+00    9.9533811042e-01
        55   -1.9927024079e+01    3.9746555138e+02   -3.4655220014e+01    1.4728195935e+01    2.3187520091e+01    1.2053075198e+01   -7.2698778747e+01    2.8029634446e+00    1.6552700000e+05    1.8656767607e+00    9.9510697771e-01
        56   -1.9921859152e+01    3.9728368538e+02   -3.4619279161e+01    1.4697420009e+01    2.3201119918e+01    1.2053075198e+01   -7.2669602319e+01    2.7961280416e+00    1.6523000000e+05    1.8568899632e+00    9.9520725635e-01
        57   -1.9927013339e+01    3.9742698696e+02   -3.4626158126e+01    1.4699144787e+01    2.3171669508e+01    1.2053075198e+01   -7.2628137385e+01    2.7772345536e+00    1.6512500000e+05    1.8478224874e+00    9.9522164840e-01
        58   -1.9929798174e+01    3.9753434310e+02   -3.4657748468e+01    1.4727950294e+01    2.3140036149e+01    1.2053075198e+01   -7.2650817785e+01    2.7999579687e+00    1.6538900000e+05    1.8340270519e+00    9.9515653565e-01
        59   -1.9932074385e+01    3.9762209013e+02   -3.4649488311e+01    1.4717413926e+01    2.3121485301e+01    1.2053075198e+01   -7.2564168330e+01    2.7401195188e+00    1.6532800000e+05    1.8312049508e+00    9.9536092055e-01
        60   -1.9937258165e+01    3.9789129569e+02   -3.4521515213e+01    1.4584257048e+01    2.3105163815e+01    1.2053075198e+01   -7.2433071715e+01    2.7533174883e+00    1.6530500000e+05    1.8236331940e+00    9.9532361582e-01
        61   -1.9927958361e+01    3.9745187422e+02   -3.4470939599e+01    1.4542981238e+01    2.3085889440e+01    1.2053075198e+01   -7.2331939034e+01    2.7220347964e+00    1.6524400000e+05    1.8248202801e+00    9.9561323265e-01
        62   -1.9927003979e+01    3.9740835093e+02   -3.4451057050e+01    1.4524053071e+01    2.3105332494e+01    1.2053075198e+01   -7.2411559141e+01    2.8020943990e+00    1.6485500000e+05    1.8174320459e+00    9.9571747381e-01
        63   -1.9930259904e+01    3.9755648632e+02   -3.4436010990e+01    1.4505751087e+01    2.3084410163e+01    1.2053075198e+01   -7.2420171843e+01    2.8466754917e+00    1.6469500000e+05    1.8241607547e+00    9.9539188780e-01
        64   -1.9924646414e+01    3.9732093594e+02   -3.4469034728e+01    1.4544388314e+01    2.3063827435e+01    1.2053075198e+01   -7.2390086414e+01    2.8041490522e+00    1.6430500000e+05    1.8185400367e+00    9.9533256179e-01
        65   -1.9925364688e+01    3.9737251067e+02   -3.4475607719e+01    1.4550243031e+01    2.3044081635e+01    1.2053075198e+01   -7.2330093346e+01    2.7573287933e+00    1.6417000000e+05    1.8116642237e+00    9.9534023858e-01
        66   -1.9926370506e+01    3.9738870811e+02   -3.4513036643e+01    1.4586666137e+01    2.3046369079e+01    1.2053075198e+01   -7.2368951774e+01    2.7564708549e+00    1.6390100000e+05    1.8107329607e+00    9.9503407699e-01
        67   -1.9929459043e+01    3.9752922884e+02   -3.4467800217e+01    1.4538341174e+01    2.3051564169e+01    1.2053075198e+01   -7.2391220586e+01    2.8187810018e+00    1.6396100000e+05    1.8158122301e+00    9.9493747635e-01
        68   -1.9929292826e+01    3.9754346807e+02   -3.4466400025e+01    1.4537107198e+01    2.3046978197e+01    1.2053075198e+01   -7.2349050951e+01    2.7825975311e+00    1.6399700000e+05    1.8187432289e+00    9.9482307769e-01
        69   -1.9936530859e+01    3.9782542308e+02   -3.4460209122e+01    1.4523678263e+01    2.3037606206e+01    1.2053075198e+01   -7.2360392736e+01    2.8095022095e+00    1.6400900000e+05    1.8095935583e+00    9.9504294944e-01
        70   -1.9930418537e+01    3.9754707773e+02   -3.4452583772e+01    1.4522165235e+01    2.3029570223e+01    1.2053075198e+01   -7.2325562321e+01    2.7903331269e+00    1.6419400000e+05    1.8083902597e+00    9.9523677233e-01
        71   -1.9920018772e+01    3.9717516589e+02   -3.4464443471e+01    1.4544424699e+01    2.3024100588e+01    1.2053075198e+01   -7.2309420081e+01    2.7678008229e+00    1.6412500000e+05    1.8143884540e+00    9.9519311271e-01
        72   -1.9928272547e+01    3.9748277388e+02   -3.4534418872e+01    1.4606146325e+01    2.3006649401e+01    1.2053075198e+01   -7.2333875339e+01    2.7397318679e+00    1.6406500000e+05    1.8084059954e+00    9.9500226734e-01
        73   -1.9929786227e+01    3.9755521333e+02   -3.4523711890e+01    1.4593925663e+01    2.2986317504e+01    1.2053075198e+01   -7.2308100041e+01    2.7449954489e+00    1.6379200000e+05    1.8133052588e+00    9.9518323028e-01
        74   -1.9930051096e+01    3.9754517133e+02   -3.4424083130e+01    1.4494032034e+01    2.2985607079e+01    1.2053075198e+01   -7.2273089924e+01    2.8103245169e+00    1.6373000000e+05    1.8105440140e+00    9.9527291805e-01
        75   -1.9927411377e+01    3.9744582810e+02   -3.4331298374e+01    1.4403886997e+01    2.2984480132e+01    1.2053075198e+01   -7.2163396981e+01    2.7945432764e+00    1.6340600000e+05    1.8102649450e+00    9.9480489695e-01
        76   -1.9926688282e+01    3.9741178425e+02   -3.4320733324e+01    1.4394045042e+01    2.2959093634e+01    1.2053075198e+01   -7.2066528144e+01    2.7336259874e+00    1.6340500000e+05    1.8055264950e+00    9.9509752075e-01
        77   -1.9929681898e+01    3.9755303292e+02   -3.4369077038e+01    1.4439395140e+01    2.2940610207e+01    1.2053075198e+01   -7.2180358577e+01    2.8175961343e+00    1.6372400000e+05    1.7990382314e+00    9.9515619339e-01
        78   -1.9933038757e+01    3.9766726497e+02   -3.4461339610e+01    1.4528300852e+01    2.2937780001e+01    1.2053075198e+01   -7.2227458824e+01    2.7752640143e+00    1.6393500000e+05    1.7990404963e+00    9.9467440466e-01
        79   -1.9936707319e+01    3.9783604663e+02   -3.4466259369e+01    1.4529552050e+01    2.2931554578e+01    1.2053075198e+01   -7.2199320561e+01    2.7484314162e+00    1.6428500000e+05    1.7993225455e+00    9.9489241719e-01
        80   -1.9941288452e+01    3.9802688391e+02   -3.4456829383e+01    1.4515540931e+01    2.2924011370e+01    1.2053075198e+01   -7.2168888610e+01    2.7349726592e+00    1.6450800000e+05    1.8018321991e+00    9.9485089434e-01
        81   -1.9943061282e+01    3.9808573119e+02   -3.4449484007e+01    1.4506422725e+01    2.2938580651e+01    1.2053075198e+01   -7.2150768333e+01    2.7096284769e+00    1.6426600000e+05    1.8044155836e+00    9.9530719184e-01
        82   -1.9941715299e+01    3.9802754897e+02   -3.4428884693e+01    1.4487169394e+01    2.2918504458e+01    1.2053075198e+01   -7.2041198295e+01    2.6407339447e+00    1.6406100000e+05    1.8005092740e+00    9.9503846213e-01
        83   -1.9938383615e+01    3.9791336031e+02   -3.4457317955e+01    1.4518934340e+01    2.2922449512e+01    1.2053075198e+01   -7.2061069868e+01    2.6282272033e+00    1.6446300000e+05    1.8652574420e+00    9.9527461180e-01
        84   -1.9935229639e+01    3.9778143750e+02   -3.4484902408e+01    1.4549672768e+01    2.2915573068e+01    1.2053075198e+01   -7.2113277536e+01    2.6597268616e+00    1.6482500000e+05    1.8197402358e+00    9.9492743801e-01
        85   -1.9933258077e+01    3.9769410162e+02   -3.4407612753e+01    1.4474354676e+01    2.2911513057e+01    1.2053075198e+01   -7.2023103824e+01    2.6509028161e+00    1.6498800000e+05    1.8227572441e+00    9.9514515104e-01
        86   -1.9939793511e+01    3.9795610444e+02   -3.4390282136e+01    1.4450488625e+01    2.2884588223e+01    1.2053075198e+01   -7.1971640805e+01    2.6436952481e+00    1.6546300000e+05    1.8189489841e+00    9.9540616754e-01
        87   -1.9935047751e+01    3.9775718530e+02   -3.4312929464e+01    1.4377881713e+01    2.2873966101e+01    1.2053075198e+01   -7.1933162555e+01    2.6931917919e+00    1.6538800000e+05    1.8217554688e+00    9.9509043193e-01
        88   -1.9935512849e+01    3.9787915849e+02   -3.4358720633e+01    1.4423207784e+01    2.2882902368e+01    1.2053075198e+01   -7.2008585537e+01    2.7138873381e+00    1.6542800000e+05    1.8142167330e+00    9.9512782507e-01
        89   -1.9930512407e+01    3.9756876584e+02   -3.4324013245e+01    1.4393500839e+01    2.2892701673e+01    1.2053075198e+01   -7.1982232317e+01    2.7124422006e+00    1.6539100000e+05    1.8210247755e+00    9.9495115315e-01
        90   -1.9929456053e+01    3.9750844275e+02   -3.4362371096e+01    1.4432915044e+01    2.2873152711e+01    1.2053075198e+01   -7.2006036322e+01    2.7174373166e+00    1.6526600000e+05    1.8143411875e+00    9.9481498562e-01
        91   -1.9936074248e+01    3.9780539171e+02   -3.4362958741e+01    1.4426884494e+01    2.2863967153e+01    1.2053075198e+01   -7.1983977453e+01    2.7039763599e+00    1.6494900000e+05    1.8149238229e+00    9.9507140716e-01
        92   -1.9934718995e+01    3.9773176550e+02   -3.4344998926e+01    1.4410279930e+01    2.2872495162e+01    1.2053075198e+01   -7.1988313113e+01    2.7177438275e+00    1.6486000000e+05    1.8071741462e+00    9.9509903721e-01
        93   -1.9926993451e+01    3.9741206734e+02   -3.4291370068e+01    1.4364376617e+01    2.2877698819e+01    1.2053075198e+01   -7.1916125003e+01    2.6939809179e+00    1.6471000000e+05    1.8014437556e+00    9.9521599655e-01
        94   -1.9932949060e+01    3.9764097550e+02   -3.4276618222e+01    1.4343669162e+01    2.2876981744e+01    1.2053075198e+01   -7.1895080502e+01    2.6884053380e+00    1.6489400000e+05    1.8054912090e+00    9.9523925187e-01
        95   -1.9933092947e+01    3.9764529443e+02   -3.4322143035e+01    1.4389050087e+01    2.2872698251e+01    1.2053075198e+01   -7.1952538926e+01    2.7046224416e+00    1.6467400000e+05    1.8046479821e+00    9.9507522490e-01
        96   -1.9931697641e+01    3.9762221135e+02   -3.4272835021e+01    1.4341137380e+01    2.2877120770e+01    1.2053075198e+01   -7.1920553457e+01    2.7175224681e+00    1.6478800000e+05    1.8034439087e+00    9.9538813939e-01
        97   -1.9934417870e+01    3.9770516238e+02   -3.4281188293e+01    1.4346770423e+01    2.2870008919e+01    1.2053075198e+01   -7.1908659446e+01    2.7043870357e+00    1.6470800000e+05    1.8270622492e+00    9.9551945941e-01
        98   -1.9934546000e+01    3.9771107200e+02   -3.4252468139e+01    1.4317922140e+01    2.2855784991e+01    1.2053075198e+01   -7.1905502214e+01    2.7441738856e+00    1.6448300000e+05    1.7968402505e+00    9.9511241065e-01
        99   -1.9934572690e+01    3.9776309941e+02   -3.4265092241e+01    1.4330519551e+01    2.2852771836e+01    1.2053075198e+01   -7.1887797341e+01    2.7168580659e+00    1.6431700000e+05    1.8014400005e+00    9.9528987705e-01
       100   -1.9935800625e+01    3.9777456253e+02   -3.4266232587e+01    1.4330431962e+01    2.2861751149e+01    1.2053075198e+01   -7.1894241941e+01    2.7131830068e+00    1.6417700000e+05    1.8043159842e+00    9.9538901051e-01
       101   -1.9931224267e+01    3.9758601997e+02   -3.4243814746e+01    1.4312590479e+01    2.2851081731e+01    1.2053075198e+01   -7.1899402605e+01    2.7514309287e+00    1.6426500000e+05    1.7931975722e+00    9.9536111552e-01
       102   -1.9933303530e+01    3.9766002798e+02   -3.4286435699e+01    1.4353132169e+01    2.2849062262e+01    1.2053075198e+01   -7.1925989510e+01    2.7374163497e+00    1.6448500000e+05    1.7939597368e+00    9.9523922285e-01
       103   -1.9929249355e+01    3.9750965945e+02   -3.4317824916e+01    1.4388575561e+01    2.2852159565e+01    1.2053075198e+01   -7.1952719688e+01    2.7296600091e+00    1.6448600000e+05    1.8009575009e+00    9.9522792025e-01
       104   -1.9925244415e+01    3.9735840279e+02   -3.4291911592e+01    1.4366667177e+01    2.2843937162e+01    1.2053075198e+01   -7.1953790743e+01    2.7648667906e+00    1.6430100000e+05    1.8001264930e+00    9.9531375258e-01
       105   -1.9928476680e+01    3.9749030053e+02   -3.4271216302e+01    1.4342739622e+01    2.2860304606e+01    1.2053075198e+01   -7.1932992079e+01    2.7483959720e+00    1.6382000000e+05    1.7951547503e+00    9.9531872874e-01
       106   -1.9932230415e+01    3.9762229905e+02   -3.4224460461e+01    1.4292230047e+01    2.2848387880e+01    1.2053075198e+01   -7.1868279148e+01    2.7423556092e+00    1.6363100000e+05    1.7941653728e+00    9.9516587901e-01
       107   -1.9931842851e+01    3.9762533267e+02   -3.4260135609e+01    1.4328292758e+01    2.2839187765e+01    1.2053075198e+01   -7.1837235633e+01    2.6848370602e+00    1.6380900000e+05    1.7907114625e+00    9.9540283904e-01
       108   -1.9932693325e+01    3.9764921309e+02   -3.4290828010e+01    1.4358134685e+01    2.2860151926e+01    1.2053075198e+01   -7.1891042970e+01    2.6869878353e+00    1.6391400000e+05    1.7938032746e+00    9.9521709417e-01
       109   -1.9931852408e+01    3.9761807570e+02   -3.4322012184e+01    1.4390159776e+01    2.2873166450e+01    1.2053075198e+01   -7.2020574577e+01    2.7723207447e+00    1.6370800000e+05    1.7984164953e+00    9.9525412688e-01
       110   -1.9936400639e+01    3.9781164156e+02   -3.4374106651e+01    1.4437706012e+01    2.2885456918e+01    1.2053075198e+01   -7.2143014901e+01    2.8303761343e+00    1.6385000000e+05    1.7948616743e+00    9.9474474894e-01
       111   -1.9932787484e+01    3.9766231873e+02   -3.4328847817e+01    1.4396060333e+01    2.2885495635e+01    1.2053075198e+01   -7.2080973519e+01    2.8135548686e+00    1.6387800000e+05    1.7990760207e+00    9.9527096214e-01
       112   -1.9920410317e+01    3.9715751230e+02   -3.4290756563e+01    1.4370346246e+01    2.2881902146e+01    1.2053075198e+01   -7.2043325132e+01    2.8175912249e+00    1.6383100000e+05    1.7909925580e+00    9.9545883386e-01
       113   -1.9921180722e+01    3.9722744164e+02   -3.4252772398e+01    1.4331591676e+01    2.2860587489e+01    1.2053075198e+01   -7.2008874856e+01    2.8424397709e+00    1.6360900000e+05    1.7877529860e+00    9.9512892345e-01
       114   -1.9922993453e+01    3.9726926851e+02   -3.4298062469e+01    1.4375069016e+01    2.2865270655e+01    1.2053075198e+01   -7.2073806961e+01    2.8573986391e+00    1.6354200000e+05    1.7862245440e+00    9.9548108893e-01
       115   -1.9917106255e+01    3.9705560354e+02   -3.4263273584e+01    1.4346167329e+01    2.2855880529e+01    1.2053075198e+01   -7.2038833257e+01    2.8666039470e+00    1.6357200000e+05    1.7965244055e+00    9.9524978438e-01
       116   -1.9913686839e+01    3.9687926726e+02   -3.4295460553e+01    1.4381773714e+01    2.2842058209e+01    1.2053075198e+01   -7.2059329060e+01    2.8687350996e+00    1.6363500000e+05    1.7922499776e+00    9.9490331982e-01
       117   -1.9920567548e+01    3.9716994416e+02   -3.4328191284e+01    1.4407623735e+01    2.2845713858e+01    1.2053075198e+01   -7.2059979505e+01    2.8329991654e+00    1.6355600000e+05    1.7965783477e+00    9.9466856025e-01
       118   -1.9927663470e+01    3.9746149927e+02   -3.4318480589e+01    1.4390817119e+01    2.2842335760e+01    1.2053075198e+01   -7.2027248216e+01    2.8133566682e+00    1.6353900000e+05    1.8028437495e+00    9.9505292545e-01
