#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
        15   -1.9899521808e+01    3.9633986072e+02   -3.4273149801e+01    1.4373627993e+01    2.2911778294e+01    1.2053075198e+01   -7.1867265119e+01    2.6292618255e+00    1.0240000000e+03    3.7319853902e-02    4.3461914063e-01
        16   -1.9885978149e+01    3.9576248983e+02   -3.4394894621e+01    1.4508916473e+01    2.2829967298e+01    1.2053075198e+01   -7.1994766867e+01    2.7168297497e+00    1.0240000000e+03    3.7347428501e-02    4.4117187500e-01
        17   -1.9882315141e+01    3.9565049442e+02   -3.3957158656e+01    1.4074843514e+01    2.2852857348e+01    1.2053075198e+01   -7.1615488521e+01    2.7523973185e+00    1.0240000000e+03    3.7294805050e-02    4.3681640625e-01
        18   -1.9874204382e+01    3.9530870169e+02   -3.4017713128e+01    1.4143508746e+01    2.2979057418e+01    1.2053075198e+01   -7.1511792565e+01    2.4619468210e+00    1.0240000000e+03    3.7302315235e-02    4.4012695313e-01
        19   -1.9861071174e+01    3.9475180561e+02   -3.4016770105e+01    1.4155698931e+01    2.2783585531e+01    1.2053075198e+01   -7.1688809646e+01    2.8353788120e+00    1.0240000000e+03    3.7255302072e-02    4.3667968750e-01
        20   -1.9903032340e+01    3.9646011675e+02   -3.4228866655e+01    1.4325834315e+01    2.2982419106e+01    1.2053075198e+01   -7.2089947374e+01    2.8255864144e+00    1.0240000000e+03    3.7403419614e-02    4.3443359375e-01
        21   -1.9872674163e+01    3.9521970131e+02   -3.4123519686e+01    1.4250845522e+01    2.2949900218e+01    1.2053075198e+01   -7.1953595550e+01    2.8271004482e+00    1.0240000000e+03    3.7318468094e-02    4.3342773438e-01
        22   -1.9879017362e+01    3.9548869841e+02   -3.4212708382e+01    1.4333691020e+01    2.2771333916e+01    1.2053075198e+01   -7.1766997174e+01    2.7298796773e+00    1.0240000000e+03    3.7234462798e-02    4.3565429688e-01
        23   -1.9855436004e+01    3.9459156742e+02   -3.4285250409e+01    1.4429814406e+01    2.2973777838e+01    1.2053075198e+01   -7.1756863337e+01    2.4447598917e+00    1.0240000000e+03    3.7442833185e-02    4.3520507813e-01
        24   -1.9882129859e+01    3.9560095101e+02   -3.4305469614e+01    1.4423339756e+01    2.3088147158e+01    1.2053075198e+01   -7.2125947105e+01    2.6792551335e+00    1.0240000000e+03    3.7387646735e-02    4.3739257812e-01
        25   -1.9903264945e+01    3.9647157845e+02   -3.4023331751e+01    1.4120066805e+01    2.2943369461e+01    1.2053075198e+01   -7.1500619642e+01    2.4808432320e+00    1.0240000000e+03    3.7304081023e-02    4.3955078125e-01
        26   -1.9885785703e+01    3.9576031342e+02   -3.4510901359e+01    1.4625115655e+01    2.2788117247e+01    1.2053075198e+01   -7.1819278897e+01    2.4671850930e+00    1.0240000000e+03    3.7295259535e-02    4.3641601562e-01
        27   -1.9879350673e+01    3.9553090249e+02   -3.4433522055e+01    1.4554171382e+01    2.2893903515e+01    1.2053075198e+01   -7.2197438526e+01    2.8169377583e+00    1.0240000000e+03    3.7104867399e-02    4.3485351563e-01
        28   -1.9888297767e+01    3.9592622989e+02   -3.4207332823e+01    1.4319035056e+01    2.3012010167e+01    1.2053075198e+01   -7.2082190388e+01    2.8097722001e+00    1.0240000000e+03    3.7244021893e-02    4.4108398437e-01
        29   -1.9891080883e+01    3.9596918225e+02   -3.4103579515e+01    1.4212498632e+01    2.2972452422e+01    1.2053075198e+01   -7.1685018385e+01    2.5559112495e+00    1.0240000000e+03    3.7173844874e-02    4.4140625000e-01
        30   -1.9874048368e+01    3.9533745990e+02   -3.4066308404e+01    1.4192260036e+01    2.2935923742e+01    1.2053075198e+01   -7.1825314205e+01    2.7700068619e+00    1.0240000000e+03    3.7174187601e-02    4.3447265625e-01
        31   -1.9890707782e+01    3.9603011362e+02   -3.3949594136e+01    1.4058886354e+01    2.2800233829e+01    1.2053075198e+01   -7.1335340109e+01    2.5324369449e+00    1.0240000000e+03    3.7138164043e-02    4.3849609375e-01
        32   -1.9919581643e+01    3.9711412302e+02   -3.4343722543e+01    1.4424140900e+01    2.3001497636e+01    1.2053075198e+01   -7.2267466179e+01    2.8691708016e+00    1.0240000000e+03    3.7157297134e-02    4.3399414062e-01
        33   -1.9884070215e+01    3.9568342914e+02   -3.4363250858e+01    1.4479180644e+01    2.3092264128e+01    1.2053075198e+01   -7.2288570806e+01    2.7799806214e+00    1.0240000000e+03    3.7222526968e-02    4.3617187500e-01
        34   -1.9874903970e+01    3.9534710914e+02   -3.4423341858e+01    1.4548437887e+01    2.2940829023e+01    1.2053075198e+01   -7.2107686562e+01    2.6904404829e+00    1.0240000000e+03    3.7135981023e-02    4.3535156250e-01
        35   -1.9873499319e+01    3.9543210557e+02   -3.3940432395e+01    1.4066933076e+01    2.2791526974e+01    1.2053075198e+01   -7.1708233543e+01    2.9231989766e+00    1.0240000000e+03    3.7181735039e-02    4.3907226563e-01
        36   -1.9906587454e+01    3.9667504925e+02   -3.4073422866e+01    1.4166835411e+01    2.2926893610e+01    1.2053075198e+01   -7.1854904219e+01    2.8015125452e+00    1.0240000000e+03    3.7217475474e-02    4.3774414062e-01
        37   -1.9902439941e+01    3.9642342298e+02   -3.4044107323e+01    1.4141667381e+01    2.2826965470e+01    1.2053075198e+01   -7.1808799161e+01    2.8846511699e+00    1.0240000000e+03    3.7111096084e-02    4.3601562500e-01
        38   -1.9874959987e+01    3.9542167988e+02   -3.4110092644e+01    1.4235132657e+01    2.2922547969e+01    1.2053075198e+01   -7.2009063784e+01    2.9233479723e+00    1.0240000000e+03    3.7127375603e-02    4.3682617188e-01
        39   -1.9895296300e+01    3.9617099670e+02   -3.4049318964e+01    1.4154022664e+01    2.2800691081e+01    1.2053075198e+01   -7.1929761912e+01    3.0266766691e+00    1.0240000000e+03    3.7109881639e-02    4.3734375000e-01
        40   -1.9905136840e+01    3.9647624166e+02   -3.4540235399e+01    1.4635098558e+01    2.2821277054e+01    1.2053075198e+01   -7.2148601779e+01    2.7340141279e+00    1.0240000000e+03    3.7187606096e-02    4.3793945313e-01
        41   -1.9888529806e+01    3.9586941928e+02   -3.4009149883e+01    1.4120620076e+01    2.2780560533e+01    1.2053075198e+01   -7.1605132734e+01    2.7623471200e+00    1.0240000000e+03    3.7081487477e-02    4.3717773438e-01
        42   -1.9898233880e+01    3.9631410466e+02   -3.4102794006e+01    1.4204560125e+01    2.2778294570e+01    1.2053075198e+01   -7.1592332286e+01    2.6581685125e+00    1.0240000000e+03    3.7095233798e-02    4.3805664063e-01
        43   -1.9857520537e+01    3.9466671026e+02   -3.4143912532e+01    1.4286391994e+01    2.2827576746e+01    1.2053075198e+01   -7.1673028175e+01    2.6484636993e+00    1.0240000000e+03    3.7144988775e-02    4.3812500000e-01
        44   -1.9895351221e+01    3.9614953127e+02   -3.3883540587e+01    1.3988189366e+01    2.2821839078e+01    1.2053075198e+01   -7.1595074150e+01    2.8366192869e+00    1.0240000000e+03    3.7128120661e-02    4.3797851562e-01
        45   -1.9888461053e+01    3.9588654480e+02   -3.4192090514e+01    1.4303629462e+01    2.2902079811e+01    1.2053075198e+01   -7.1726920371e+01    2.5796748472e+00    1.0240000000e+03    3.7106662989e-02    4.3405273438e-01
        46   -1.9905399759e+01    3.9657593248e+02   -3.4314020144e+01    1.4408620385e+01    2.2975138474e+01    1.2053075198e+01   -7.1975696024e+01    2.6334622075e+00    1.0240000000e+03    3.7201315165e-02    4.3242187500e-01
        47   -1.9903732565e+01    3.9646224487e+02   -3.4474090462e+01    1.4570357898e+01    2.2834652354e+01    1.2053075198e+01   -7.1888506569e+01    2.5266885543e+00    1.0240000000e+03    3.7235096097e-02    4.3743164063e-01
        48   -1.9864739608e+01    3.9501127000e+02   -3.4016223470e+01    1.4151483861e+01    2.2860269802e+01    1.2053075198e+01   -7.1639573744e+01    2.7100052736e+00    1.0240000000e+03    3.7127465010e-02    4.3906250000e-01
        49   -1.9926214716e+01    3.9741200858e+02   -3.4157960344e+01    1.4231745628e+01    2.2847389266e+01    1.2053075198e+01   -7.1829202132e+01    2.7707773233e+00    1.0240000000e+03    3.7176571786e-02    4.3539062500e-01
        50   -1.9904780902e+01    3.9659957276e+02   -3.4161377207e+01    1.4256596305e+01    2.2809790015e+01    1.2053075198e+01   -7.1563738348e+01    2.5394959278e+00    1.0240000000e+03    3.7177689373e-02    4.3695312500e-01
        51   -1.9899355242e+01    3.9630883490e+02   -3.4602736804e+01    1.4703381562e+01    2.3074930124e+01    1.2053075198e+01   -7.2714512591e+01    2.9837704644e+00    1.0240000000e+03    3.7241213024e-02    4.3476562500e-01
        52   -1.9866853228e+01    3.9513966571e+02   -3.4242299135e+01    1.4375445907e+01    2.2987132799e+01    1.2053075198e+01   -7.2077295902e+01    2.7947887694e+00    1.0240000000e+03    3.7165962160e-02    4.3495117187e-01
        53   -1.9859110370e+01    3.9469935677e+02   -3.4322715340e+01    1.4463604969e+01    2.3024886454e+01    1.2053075198e+01   -7.1979853505e+01    2.5791765124e+00    1.0240000000e+03    3.7210434675e-02    4.3633789063e-01
        54   -1.9890981776e+01    3.9605621985e+02   -3.4362338040e+01    1.4471356264e+01    2.3124281837e+01    1.2053075198e+01   -7.2570743634e+01    3.0310485582e+00    1.0240000000e+03    3.7186324596e-02    4.3452148437e-01
        55   -1.9855420683e+01    3.9451578823e+02   -3.4185983980e+01    1.4330563297e+01    2.2962993467e+01    1.2053075198e+01   -7.2167873253e+01    2.9658206077e+00    1.0240000000e+03    3.7148311734e-02    4.3419921875e-01
        56   -1.9880179160e+01    3.9579626234e+02   -3.4558712870e+01    1.4678533710e+01    2.2987959590e+01    1.2053075198e+01   -7.2246785277e+01    2.6470376185e+00    1.0240000000e+03    3.7210963666e-02    4.3306640625e-01
        57   -1.9866436248e+01    3.9502693878e+02   -3.4276835412e+01    1.4410399164e+01    2.2920655750e+01    1.2053075198e+01   -7.1739688887e+01    2.4891225259e+00    1.0240000000e+03    3.7144765258e-02    4.3383789062e-01
        58   -1.9897012551e+01    3.9629102397e+02   -3.4396231335e+01    1.4499218784e+01    2.3066914010e+01    1.2053075198e+01   -7.2479711537e+01    2.9634909940e+00    1.0240000000e+03    3.7282355130e-02    4.3544921875e-01
        59   -1.9872503630e+01    3.9522366923e+02   -3.4461332503e+01    1.4588828873e+01    2.2933710722e+01    1.2053075198e+01   -7.2298699627e+01    2.8505812042e+00    1.0240000000e+03    3.7246659398e-02    4.3575195312e-01
        60   -1.9852340306e+01    3.9454172221e+02   -3.3924903497e+01    1.4072563191e+01    2.2788831475e+01    1.2053075198e+01   -7.1511086497e+01    2.7442763260e+00    1.0240000000e+03    3.7013649940e-02    4.3807617187e-01
        61   -1.9900801863e+01    3.9639710079e+02   -3.4028024340e+01    1.4127222477e+01    2.2703997601e+01    1.2053075198e+01   -7.1269019264e+01    2.4839221248e+00    1.0240000000e+03    3.7087500095e-02    4.3699218750e-01
        62   -1.9862644542e+01    3.9480505417e+02   -3.4188278522e+01    1.4325633980e+01    2.2867252606e+01    1.2053075198e+01   -7.1821419866e+01    2.7128135396e+00    1.0240000000e+03    3.7200786173e-02    4.3873046875e-01
        63   -1.9847240494e+01    3.9427257190e+02   -3.4576641735e+01    1.4729401241e+01    2.2838786824e+01    1.2053075198e+01   -7.1905291724e+01    2.4367879669e+00    1.0240000000e+03    3.7117481232e-02    4.3929687500e-01
        64   -1.9910850933e+01    3.9680384996e+02   -3.4504741975e+01    1.4593891042e+01    2.3070981030e+01    1.2053075198e+01   -7.2594920752e+01    2.9661225495e+00    1.0240000000e+03    3.7282079458e-02    4.3723632813e-01
        65   -1.9873780621e+01    3.9534398769e+02   -3.4288731851e+01    1.4414951230e+01    2.2881692739e+01    1.2053075198e+01   -7.1964048878e+01    2.7405490895e+00    1.0240000000e+03    3.7099353969e-02    4.3928710938e-01
        66   -1.9896915021e+01    3.9619516720e+02   -3.3861219101e+01    1.3964304080e+01    2.2860087835e+01    1.2053075198e+01   -7.1450856222e+01    2.6764740877e+00    1.0240000000e+03    3.7171199918e-02    4.3556640625e-01
        67   -1.9915582653e+01    3.9693706032e+02   -3.3923796677e+01    1.4008214024e+01    2.2775660795e+01    1.2053075198e+01   -7.1556590217e+01    2.8040575468e+00    1.0240000000e+03    3.7085518241e-02    4.3836914063e-01
        68   -1.9882036162e+01    3.9573408509e+02   -3.4019043128e+01    1.4137006966e+01    2.2883320209e+01    1.2053075198e+01   -7.1964036213e+01    3.0085976788e+00    1.0240000000e+03    3.7043802440e-02    4.3647460938e-01
        69   -1.9872091486e+01    3.9526915752e+02   -3.4135195841e+01    1.4263104354e+01    2.2834790461e+01    1.2053075198e+01   -7.1682929959e+01    2.6598684586e+00    1.0240000000e+03    3.7108637393e-02    4.3796875000e-01
        70   -1.9920124046e+01    3.9709467244e+02   -3.3967694768e+01    1.4047570722e+01    2.2724684087e+01    1.2053075198e+01   -7.1416717136e+01    2.6712630830e+00    1.0240000000e+03    3.7107698619e-02    4.3825195313e-01
        71   -1.9877493466e+01    3.9547114264e+02   -3.4158901985e+01    1.4281408519e+01    2.2762218592e+01    1.2053075198e+01   -7.2074498010e+01    3.1003022345e+00    1.0240000000e+03    3.7080481648e-02    4.3920898438e-01
        72   -1.9861134383e+01    3.9478187448e+02   -3.4197950545e+01    1.4336816162e+01    2.2965978318e+01    1.2053075198e+01   -7.2115999535e+01    2.8989954741e+00    1.0240000000e+03    3.7173375487e-02    4.3294921875e-01
        73   -1.9904195858e+01    3.9644933104e+02   -3.3982947802e+01    1.4078751943e+01    2.2685632583e+01    1.2053075198e+01   -7.1464956297e+01    2.7433007142e+00    1.0240000000e+03    3.7104561925e-02    4.3742187500e-01
        74   -1.9866338286e+01    3.9497026448e+02   -3.4228653380e+01    1.4362315094e+01    2.2922515316e+01    1.2053075198e+01   -7.1935568645e+01    2.7313247509e+00    1.0240000000e+03    3.7194706500e-02    4.3400390625e-01
        75   -1.9892670691e+01    3.9611755010e+02   -3.4235990125e+01    1.4343319433e+01    2.2856723809e+01    1.2053075198e+01   -7.2135135875e+01    2.9893467432e+00    1.0240000000e+03    3.7079021335e-02    4.4005859375e-01
        76   -1.9884838716e+01    3.9582200703e+02   -3.4250334825e+01    1.4365496108e+01    2.2927461355e+01    1.2053075198e+01   -7.2134362311e+01    2.9034909327e+00    1.0240000000e+03    3.7124887109e-02    4.3781250000e-01
        77   -1.9867237799e+01    3.9508456991e+02   -3.4134572555e+01    1.4267334755e+01    2.2893158813e+01    1.2053075198e+01   -7.2005116218e+01    2.9243096515e+00    1.0240000000e+03    3.7140913308e-02    4.3476562500e-01
        78   -1.9910944143e+01    3.9670068485e+02   -3.4282686666e+01    1.4371742523e+01    2.2841799882e+01    1.2053075198e+01   -7.1947062190e+01    2.7695004440e+00    1.0240000000e+03    3.7130981684e-02    4.3869140625e-01
        79   -1.9889705294e+01    3.9590437091e+02   -3.3963982371e+01    1.4074277077e+01    2.2850680597e+01    1.2053075198e+01   -7.1571614493e+01    2.7038763263e+00    1.0240000000e+03    3.7248626351e-02    4.3658203125e-01
        80   -1.9877493600e+01    3.9542051999e+02   -3.4197966003e+01    1.4320472403e+01    2.2942127606e+01    1.2053075198e+01   -7.2079057370e+01    2.8858885626e+00    1.0240000000e+03    3.7151485682e-02    4.3763671875e-01
        81   -1.9890682048e+01    3.9592495864e+02   -3.3929813229e+01    1.4039131181e+01    2.2763939916e+01    1.2053075198e+01   -7.1454779965e+01    2.7079516213e+00    1.0240000000e+03    3.7096746266e-02    4.3700195313e-01
        82   -1.9876007191e+01    3.9547760997e+02   -3.4780184613e+01    1.4904177421e+01    2.2952001775e+01    1.2053075198e+01   -7.2451114556e+01    2.6658529696e+00    1.0240000000e+03    3.7221975625e-02    4.3606445312e-01
        83   -1.9872389468e+01    3.9522532396e+02   -3.4013678876e+01    1.4141289408e+01    2.2823205496e+01    1.2053075198e+01   -7.1569885461e+01    2.6799258905e+00    1.0240000000e+03    3.7149257958e-02    4.3808593750e-01
        84   -1.9874679072e+01    3.9545153253e+02   -3.4367576881e+01    1.4492897808e+01    2.2881081697e+01    1.2053075198e+01   -7.2172358375e+01    2.8706245989e+00    1.0240000000e+03    3.7236303091e-02    4.3843750000e-01
        85   -1.9903539301e+01    3.9644242626e+02   -3.4229949561e+01    1.4326410260e+01    2.2832071908e+01    1.2053075198e+01   -7.1714600909e+01    2.5995042411e+00    1.0240000000e+03    3.7153668702e-02    4.3628906250e-01
        86   -1.9871382509e+01    3.9518873549e+02   -3.3892194467e+01    1.4020811958e+01    2.2911715804e+01    1.2053075198e+01   -7.1613001680e+01    2.7560162108e+00    1.0240000000e+03    3.7179604173e-02    4.3829101562e-01
        87   -1.9914234821e+01    3.9710971671e+02   -3.4635760192e+01    1.4721525371e+01    2.2976210847e+01    1.2053075198e+01   -7.2295975467e+01    2.6309292301e+00    1.0240000000e+03    3.7274532020e-02    4.3354492188e-01
        88   -1.9905868553e+01    3.9652500572e+02   -3.4406717167e+01    1.4500848615e+01    2.2996035427e+01    1.2053075198e+01   -7.2498011706e+01    3.0421839134e+00    1.0240000000e+03    3.7245988846e-02    4.3236328125e-01
        89   -1.9880672994e+01    3.9550473630e+02   -3.3818370110e+01    1.3937697116e+01    2.2769971656e+01    1.2053075198e+01   -7.1647160266e+01    3.0057433018e+00    1.0240000000e+03    3.7150114775e-02    4.3708984375e-01
        90   -1.9898231331e+01    3.9625333495e+02   -3.3927318142e+01    1.4029086812e+01    2.2796390016e+01    1.2053075198e+01   -7.1621860959e+01    2.8450776028e+00    1.0240000000e+03    3.7145547569e-02    4.3954101563e-01
        91   -1.9901046882e+01    3.9633910935e+02   -3.4271291031e+01    1.4370244149e+01    2.2813028243e+01    1.2053075198e+01   -7.1949521877e+01    2.8121274050e+00    1.0240000000e+03    3.7149004638e-02    4.3717773438e-01
        92   -1.9897781458e+01    3.9621779654e+02   -3.4078261080e+01    1.4180479622e+01    2.2738677542e+01    1.2053075198e+01   -7.1593749512e+01    2.7237356923e+00    1.0240000000e+03    3.7120267749e-02    4.3724609375e-01
        93   -1.9883660229e+01    3.9573101360e+02   -3.4182373595e+01    1.4298713366e+01    2.2872841049e+01    1.2053075198e+01   -7.1646496981e+01    2.5382071393e+00    1.0240000000e+03    3.7133321166e-02    4.3852539062e-01
        94   -1.9872035357e+01    3.9522014620e+02   -3.4310417888e+01    1.4438382530e+01    2.2966008971e+01    1.2053075198e+01   -7.2064679732e+01    2.7351776752e+00    1.0240000000e+03    3.7229895592e-02    4.3568359375e-01
        95   -1.9881299344e+01    3.9562820576e+02   -3.4138270341e+01    1.4256970997e+01    2.2912051163e+01    1.2053075198e+01   -7.1824368688e+01    2.7209719862e+00    1.0240000000e+03    3.7204176188e-02    4.3588867188e-01
        96   -1.9910541491e+01    3.9700451496e+02   -3.4434202389e+01    1.4523660898e+01    2.2846355091e+01    1.2053075198e+01   -7.1821908694e+01    2.4882760167e+00    1.0240000000e+03    3.7137798965e-02    4.3796875000e-01
        97   -1.9889695333e+01    3.9590649229e+02   -3.4496540099e+01    1.4606844767e+01    2.2830192023e+01    1.2053075198e+01   -7.2076814270e+01    2.6970069493e+00    1.0240000000e+03    3.7115409970e-02    4.3615234375e-01
        98   -1.9900022529e+01    3.9630884954e+02   -3.3939928080e+01    1.4039905552e+01    2.2858049305e+01    1.2053075198e+01   -7.1685890926e+01    2.8348383425e+00    1.0240000000e+03    3.7183150649e-02    4.3979492187e-01
        99   -1.9884815423e+01    3.9573104455e+02   -3.4527833539e+01    1.4643018116e+01    2.2972459995e+01    1.2053075198e+01   -7.2424942389e+01    2.8715736565e+00    1.0240000000e+03    3.7294164300e-02    4.3651367188e-01
