#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
        18   -1.9904178976e+01    3.9656468233e+02   -3.4388104794e+01    1.4483925818e+01    2.2732819108e+01    1.2053075198e+01   -7.1483956291e+01    2.3099571914e+00    3.2000000000e+02    1.1680088937e-02    4.4093750000e-01
        19   -1.9874980735e+01    3.9527957528e+02   -3.3880050251e+01    1.4005069516e+01    2.2873515743e+01    1.2053075198e+01   -7.1972702073e+01    3.1660608801e+00    3.2000000000e+02    1.1720210314e-02    4.4140625000e-01
        20   -1.9954144727e+01    3.9839823156e+02   -3.3574256849e+01    1.3620112122e+01    2.2945172156e+01    1.2053075198e+01   -7.1967257053e+01    3.3947528502e+00    3.2000000000e+02    1.1713862419e-02    4.3800000000e-01
        21   -1.9892585939e+01    3.9597670257e+02   -3.4463066288e+01    1.4570480349e+01    2.3000883228e+01    1.2053075198e+01   -7.2565844506e+01    3.0488197907e+00    3.2000000000e+02    1.1759668589e-02    4.3381250000e-01
        22   -1.9905499534e+01    3.9652708093e+02   -3.4532576654e+01    1.4627077120e+01    2.2710455774e+01    1.2053075198e+01   -7.2217340049e+01    2.9212324234e+00    3.2000000000e+02    1.1692084372e-02    4.3393750000e-01
        23   -1.9892018047e+01    3.9599754956e+02   -3.4151363846e+01    1.4259345800e+01    2.2877705656e+01    1.2053075198e+01   -7.1672031398e+01    2.5898866972e+00    3.2000000000e+02    1.1718124151e-02    4.3803125000e-01
        24   -1.9876299266e+01    3.9537147140e+02   -3.4378923730e+01    1.4502624463e+01    2.3103916550e+01    1.2053075198e+01   -7.2552215241e+01    3.0162997637e+00    3.2000000000e+02    1.1746719480e-02    4.3790625000e-01
        25   -1.9843297185e+01    3.9408332194e+02   -3.3913358863e+01    1.4070061678e+01    2.2815465051e+01    1.2053075198e+01   -7.1513449283e+01    2.7315501717e+00    3.2000000000e+02    1.1700205505e-02    4.3221875000e-01
        26   -1.9897700624e+01    3.9626741600e+02   -3.3991157342e+01    1.4093456718e+01    2.2908168337e+01    1.2053075198e+01   -7.1984031864e+01    3.0316309870e+00    3.2000000000e+02    1.1688865721e-02    4.3937500000e-01
        27   -1.9920078862e+01    3.9722376351e+02   -3.4498157069e+01    1.4578078207e+01    2.2901077170e+01    1.2053075198e+01   -7.2347175235e+01    2.8948657974e+00    3.2000000000e+02    1.1753939092e-02    4.3834375000e-01
        28   -1.9821815380e+01    3.9345702921e+02   -3.4052265761e+01    1.4230450381e+01    2.3143821618e+01    1.2053075198e+01   -7.2226708021e+01    2.9775454437e+00    3.2000000000e+02    1.1718727648e-02    4.2950000000e-01
        29   -1.9879245079e+01    3.9616462880e+02   -3.4964359944e+01    1.5085114865e+01    2.3067725949e+01    1.2053075198e+01   -7.2628425636e+01    2.5432645457e+00    3.2000000000e+02    1.1750608683e-02    4.3428125000e-01
        30   -1.9873821466e+01    3.9525079943e+02   -3.4364786116e+01    1.4490964650e+01    2.2916474071e+01    1.2053075198e+01   -7.2156732187e+01    2.8223968020e+00    3.2000000000e+02    1.1710353196e-02    4.3934375000e-01
        31   -1.9874682294e+01    3.9531459773e+02   -3.4204970031e+01    1.4330287738e+01    2.2865277748e+01    1.2053075198e+01   -7.1828687376e+01    2.7053643981e+00    3.2000000000e+02    1.1718228459e-02    4.3453125000e-01
        32   -1.9853223722e+01    3.9445677460e+02   -3.4140909543e+01    1.4287685821e+01    2.2840782353e+01    1.2053075198e+01   -7.1745971939e+01    2.7112048454e+00    3.2000000000e+02    1.1706151068e-02    4.3962500000e-01
        33   -1.9817356209e+01    3.9322400412e+02   -3.3893999751e+01    1.4076643542e+01    2.3037131269e+01    1.2053075198e+01   -7.2192917722e+01    3.2087115034e+00    3.2000000000e+02    1.1694110930e-02    4.3790625000e-01
        34   -1.9858255217e+01    3.9463852395e+02   -3.4132097316e+01    1.4273842099e+01    2.2893965355e+01    1.2053075198e+01   -7.1950237965e+01    2.8711000954e+00    3.2000000000e+02    1.1689528823e-02    4.3218750000e-01
        35   -1.9869954422e+01    3.9520891529e+02   -3.4503336195e+01    1.4633381773e+01    2.2967886152e+01    1.2053075198e+01   -7.2668168515e+01    3.1438709689e+00    3.2000000000e+02    1.1752121150e-02    4.3981250000e-01
        36   -1.9885976040e+01    3.9573103783e+02   -3.4360316563e+01    1.4474340523e+01    2.2700878939e+01    1.2053075198e+01   -7.1777495050e+01    2.6632243491e+00    3.2000000000e+02    1.1684603989e-02    4.4021875000e-01
        37   -1.9841205944e+01    3.9396433860e+02   -3.3645310880e+01    1.3804104935e+01    2.2625355139e+01    1.2053075198e+01   -7.1061213260e+01    2.7374720435e+00    3.2000000000e+02    1.1663272977e-02    4.3834375000e-01
        38   -1.9855812383e+01    3.9476008336e+02   -3.4128012576e+01    1.4272200193e+01    2.2779715599e+01    1.2053075198e+01   -7.1154051601e+01    2.1932482271e+00    3.2000000000e+02    1.1712223291e-02    4.3943750000e-01
        39   -1.9860979691e+01    3.9468781545e+02   -3.3761127760e+01    1.3900148068e+01    2.2666775038e+01    1.2053075198e+01   -7.1071978586e+01    2.5910005899e+00    3.2000000000e+02    1.1691547930e-02    4.4146875000e-01
        40   -1.9869017210e+01    3.9506776786e+02   -3.3894499286e+01    1.4025482076e+01    2.2831235856e+01    1.2053075198e+01   -7.1615467834e+01    2.8366574940e+00    3.2000000000e+02    1.1717014015e-02    4.3300000000e-01
        41   -1.9883862343e+01    3.9574090092e+02   -3.4202623000e+01    1.4318760658e+01    2.3135414288e+01    1.2053075198e+01   -7.2358102666e+01    2.9669901785e+00    3.2000000000e+02    1.1691205204e-02    4.3506250000e-01
        42   -1.9856483888e+01    3.9475907541e+02   -3.4203942677e+01    1.4347458789e+01    2.2839877071e+01    1.2053075198e+01   -7.1993725124e+01    2.8968301775e+00    3.2000000000e+02    1.1685572565e-02    4.3046875000e-01
        43   -1.9862758912e+01    3.9481321631e+02   -3.4231861745e+01    1.4369102833e+01    2.3278397547e+01    1.2053075198e+01   -7.2950453278e+01    3.3871187875e+00    3.2000000000e+02    1.1730737984e-02    4.3843750000e-01
        44   -1.9897970443e+01    3.9616849355e+02   -3.4206425152e+01    1.4308454709e+01    2.3082104186e+01    1.2053075198e+01   -7.2363605298e+01    3.0220007607e+00    3.2000000000e+02    1.1725932360e-02    4.3618750000e-01
        45   -1.9856130421e+01    3.9457015891e+02   -3.4223244060e+01    1.4367113639e+01    2.2919316812e+01    1.2053075198e+01   -7.2330778449e+01    3.1351423787e+00    3.2000000000e+02    1.1727035046e-02    4.3084375000e-01
        46   -1.9865931056e+01    3.9497255304e+02   -3.3893624008e+01    1.4027692952e+01    2.3010746267e+01    1.2053075198e+01   -7.1856932935e+01    2.8994874618e+00    3.2000000000e+02    1.1732444167e-02    4.3850000000e-01
        47   -1.9868827531e+01    3.9516256611e+02   -3.4570303452e+01    1.4701475920e+01    2.3112832399e+01    1.2053075198e+01   -7.2793434692e+01    3.0572236423e+00    3.2000000000e+02    1.1748038232e-02    4.3784375000e-01
        48   -1.9933894208e+01    3.9765469701e+02   -3.4902627379e+01    1.4968733171e+01    2.3033574594e+01    1.2053075198e+01   -7.2756804517e+01    2.7675273449e+00    3.2000000000e+02    1.1727042496e-02    4.3928125000e-01
        49   -1.9875270525e+01    3.9530614951e+02   -3.4627133410e+01    1.4751862885e+01    2.2959498661e+01    1.2053075198e+01   -7.2065152895e+01    2.4254456250e+00    3.2000000000e+02    1.1738568544e-02    4.3806250000e-01
        50   -1.9897801628e+01    3.9627108801e+02   -3.3998922913e+01    1.4101121285e+01    2.3080630101e+01    1.2053075198e+01   -7.1651673486e+01    2.5190452739e+00    3.2000000000e+02    1.1742405593e-02    4.3825000000e-01
        51   -1.9878525753e+01    3.9554830015e+02   -3.4274273386e+01    1.4395747633e+01    2.3135887649e+01    1.2053075198e+01   -7.2620084022e+01    3.1568477885e+00    3.2000000000e+02    1.1761866510e-02    4.3400000000e-01
        52   -1.9889444798e+01    3.9593199895e+02   -3.3954928570e+01    1.4065483772e+01    2.2968409172e+01    1.2053075198e+01   -7.1884557440e+01    2.9081445007e+00    3.2000000000e+02    1.1705711484e-02    4.3759375000e-01
        53   -1.9891981352e+01    3.9606346287e+02   -3.5229130716e+01    1.5337149364e+01    2.3197728812e+01    1.2053075198e+01   -7.2588641132e+01    2.1087064067e+00    3.2000000000e+02    1.1740103364e-02    4.3478125000e-01
        54   -1.9838572561e+01    3.9390207623e+02   -3.4194083228e+01    1.4355510667e+01    2.3036529748e+01    1.2053075198e+01   -7.1991416559e+01    2.7077283853e+00    3.2000000000e+02    1.1710010469e-02    4.3850000000e-01
        55   -1.9888838334e+01    3.9588513790e+02   -3.4327649212e+01    1.4438810879e+01    2.2891702908e+01    1.2053075198e+01   -7.1952396754e+01    2.6799694362e+00    3.2000000000e+02    1.1673115194e-02    4.4050000000e-01
        56   -1.9868394936e+01    3.9505894737e+02   -3.4018213423e+01    1.4149818487e+01    2.2616492432e+01    1.2053075198e+01   -7.1185808667e+01    2.4980276133e+00    3.2000000000e+02    1.1683829129e-02    4.4309375000e-01
        57   -1.9874744128e+01    3.9543872957e+02   -3.4773613463e+01    1.4898869335e+01    2.2894034312e+01    1.2053075198e+01   -7.2344839602e+01    2.6241166291e+00    3.2000000000e+02    1.1716030538e-02    4.3812500000e-01
        58   -1.9880463458e+01    3.9564878684e+02   -3.4035470950e+01    1.4155007493e+01    2.2581421049e+01    1.2053075198e+01   -7.1100833858e+01    2.4308666597e+00    3.2000000000e+02    1.1686682701e-02    4.4481250000e-01
        59   -1.9882032988e+01    3.9559127427e+02   -3.4291939613e+01    1.4409906625e+01    2.2793845602e+01    1.2053075198e+01   -7.1704115281e+01    2.5652548671e+00    3.2000000000e+02    1.1726729572e-02    4.4659375000e-01
        60   -1.9885424365e+01    3.9573144783e+02   -3.3374643224e+01    1.3489218859e+01    2.3162082939e+01    1.2053075198e+01   -7.2075031492e+01    3.4852301305e+00    3.2000000000e+02    1.1739596725e-02    4.3743750000e-01
        61   -1.9877256464e+01    3.9543069924e+02   -3.4387731949e+01    1.4510475485e+01    2.2911520080e+01    1.2053075198e+01   -7.1676435877e+01    2.3241086504e+00    3.2000000000e+02    1.1712335050e-02    4.4315625000e-01
        62   -1.9902069584e+01    3.9641403332e+02   -3.4653085355e+01    1.4751015770e+01    2.2863975992e+01    1.2053075198e+01   -7.1936989475e+01    2.3668529301e+00    3.2000000000e+02    1.1706225574e-02    4.3718750000e-01
        63   -1.9857586954e+01    3.9465232363e+02   -3.4366216416e+01    1.4508629462e+01    2.3089961749e+01    1.2053075198e+01   -7.2609239826e+01    3.0999864633e+00    3.2000000000e+02    1.1699303985e-02    4.3987500000e-01
        64   -1.9874243844e+01    3.9531747969e+02   -3.4203026924e+01    1.4328783080e+01    2.3229000376e+01    1.2053075198e+01   -7.2903515995e+01    3.4184134969e+00    3.2000000000e+02    1.1733390391e-02    4.3500000000e-01
        65   -1.9943358098e+01    3.9830623575e+02   -3.4315221531e+01    1.4371863433e+01    2.3085034457e+01    1.2053075198e+01   -7.2489689930e+01    3.0363587433e+00    3.2000000000e+02    1.1738449335e-02    4.3815625000e-01
        66   -1.9897161863e+01    3.9629647292e+02   -3.4241861379e+01    1.4344699516e+01    2.2586336849e+01    1.2053075198e+01   -7.1508227133e+01    2.6269537069e+00    3.2000000000e+02    1.1685803533e-02    4.4096875000e-01
        67   -1.9921339888e+01    3.9723746960e+02   -3.4224311931e+01    1.4302972044e+01    2.2874402069e+01    1.2053075198e+01   -7.1834742129e+01    2.6829529307e+00    3.2000000000e+02    1.1680223048e-02    4.3403125000e-01
        68   -1.9877482718e+01    3.9549755484e+02   -3.3782682265e+01    1.3905199548e+01    2.2913777190e+01    1.2053075198e+01   -7.1600195383e+01    2.8506607290e+00    3.2000000000e+02    1.1738456786e-02    4.4018750000e-01
        69   -1.9939882434e+01    3.9793877870e+02   -3.4725994780e+01    1.4786112346e+01    2.2868104980e+01    1.2053075198e+01   -7.2373549601e+01    2.7263746425e+00    3.2000000000e+02    1.1744186282e-02    4.3640625000e-01
        70   -1.9832511389e+01    3.9381891962e+02   -3.4003237340e+01    1.4170725951e+01    2.2876096031e+01    1.2053075198e+01   -7.2300744562e+01    3.3683359930e+00    3.2000000000e+02    1.1681012809e-02    4.3968750000e-01
        71   -1.9842261032e+01    3.9439267630e+02   -3.3501144193e+01    1.3658883161e+01    2.2830152259e+01    1.2053075198e+01   -7.1257368994e+01    2.8729973429e+00    3.2000000000e+02    1.1697076261e-02    4.3962500000e-01
        72   -1.9844246089e+01    3.9408958316e+02   -3.3581510459e+01    1.3737264370e+01    2.2933139062e+01    1.2053075198e+01   -7.1413623994e+01    2.8458992742e+00    3.2000000000e+02    1.1676318944e-02    4.4137500000e-01
        73   -1.9923426374e+01    3.9725684032e+02   -3.3893881890e+01    1.3970455516e+01    2.2786744901e+01    1.2053075198e+01   -7.0986880435e+01    2.2531784447e+00    3.2000000000e+02    1.1692799628e-02    4.3865625000e-01
        74   -1.9878971027e+01    3.9549462707e+02   -3.4181006365e+01    1.4302035338e+01    2.3065797894e+01    1.2053075198e+01   -7.1987139491e+01    2.6872600340e+00    3.2000000000e+02    1.1742278934e-02    4.2762500000e-01
        75   -1.9856737013e+01    3.9467842555e+02   -3.4866251680e+01    1.5009514666e+01    2.3239297896e+01    1.2053075198e+01   -7.2078921855e+01    1.9202970818e+00    3.2000000000e+02    1.1768773198e-02    4.4146875000e-01
        76   -1.9884063316e+01    3.9570479402e+02   -3.4286259969e+01    1.4402196653e+01    2.2985539312e+01    1.2053075198e+01   -7.2077292077e+01    2.7524175983e+00    3.2000000000e+02    1.1733412743e-02    4.3790625000e-01
        77   -1.9877367056e+01    3.9550643746e+02   -3.4161637755e+01    1.4284270699e+01    2.2971037363e+01    1.2053075198e+01   -7.2195348598e+01    3.0095982816e+00    3.2000000000e+02    1.1737301946e-02    4.3446875000e-01
        78   -1.9882365678e+01    3.9572497351e+02   -3.4301074901e+01    1.4418709223e+01    2.3023092683e+01    1.2053075198e+01   -7.2296026932e+01    2.9187841499e+00    3.2000000000e+02    1.1722162366e-02    4.4196875000e-01
        79   -1.9872584618e+01    3.9529432539e+02   -3.4156106207e+01    1.4283521589e+01    2.3155437443e+01    1.2053075198e+01   -7.2043303513e+01    2.6786846647e+00    3.2000000000e+02    1.1760339141e-02    4.3478125000e-01
        80   -1.9882533794e+01    3.9561555979e+02   -3.4886765469e+01    1.5004231675e+01    2.2923382432e+01    1.2053075198e+01   -7.2526217200e+01    2.6629941009e+00    3.2000000000e+02    1.1658266187e-02    4.3403125000e-01
        81   -1.9870122527e+01    3.9521233008e+02   -3.4174241629e+01    1.4304119101e+01    2.3038479776e+01    1.2053075198e+01   -7.1878666424e+01    2.6128698211e+00    3.2000000000e+02    1.1704131961e-02    4.3865625000e-01
        82   -1.9952709095e+01    3.9853409519e+02   -3.4506191623e+01    1.4553482528e+01    2.2974329982e+01    1.2053075198e+01   -7.2241003357e+01    2.7074065542e+00    3.2000000000e+02    1.1722765863e-02    4.3962500000e-01
        83   -1.9912322528e+01    3.9688577151e+02   -3.3972980359e+01    1.4060657831e+01    2.3041642262e+01    1.2053075198e+01   -7.2132190323e+01    3.0644925040e+00    3.2000000000e+02    1.1716313660e-02    4.3228125000e-01
        84   -1.9865863387e+01    3.9509041367e+02   -3.4039206730e+01    1.4173343343e+01    2.2904368403e+01    1.2053075198e+01   -7.1541513844e+01    2.5448635122e+00    3.2000000000e+02    1.1711619794e-02    4.3440625000e-01
        85   -1.9887546354e+01    3.9585535377e+02   -3.4315666494e+01    1.4428120140e+01    2.3156274654e+01    1.2053075198e+01   -7.1983525116e+01    2.4585087703e+00    3.2000000000e+02    1.1692732573e-02    4.3528125000e-01
        86   -1.9932240058e+01    3.9774164912e+02   -3.4388077994e+01    1.4455837937e+01    2.2717409058e+01    1.2053075198e+01   -7.1811475077e+01    2.6529128265e+00    3.2000000000e+02    1.1687234044e-02    4.4271875000e-01
        87   -1.9887648485e+01    3.9592988230e+02   -3.3683683230e+01    1.3796034745e+01    2.2788091785e+01    1.2053075198e+01   -7.1009392393e+01    2.4845421794e+00    3.2000000000e+02    1.1714681983e-02    4.3756250000e-01
        88   -1.9880341025e+01    3.9551219371e+02   -3.4134742826e+01    1.4254401801e+01    2.2853882232e+01    1.2053075198e+01   -7.1530117374e+01    2.4884171180e+00    3.2000000000e+02    1.1707440019e-02    4.3293750000e-01
        89   -1.9836604172e+01    3.9389365145e+02   -3.4309046898e+01    1.4472442725e+01    2.2899646409e+01    1.2053075198e+01   -7.2684561973e+01    3.4227934679e+00    3.2000000000e+02    1.1703364551e-02    4.3781250000e-01
        90   -1.9869693395e+01    3.9509018101e+02   -3.3768269901e+01    1.3898576506e+01    2.2733287191e+01    1.2053075198e+01   -7.1241607900e+01    2.6869756095e+00    3.2000000000e+02    1.1718131602e-02    4.4121875000e-01
        91   -1.9910374758e+01    3.9675399866e+02   -3.3520384010e+01    1.3610009253e+01    2.3000675915e+01    1.2053075198e+01   -7.1605165142e+01    3.0310300181e+00    3.2000000000e+02    1.1746376753e-02    4.4231250000e-01
        92   -1.9862450289e+01    3.9476875695e+02   -3.4504254240e+01    1.4641803951e+01    2.2988040413e+01    1.2053075198e+01   -7.2166794860e+01    2.6214250092e+00    3.2000000000e+02    1.1751919985e-02    4.3946875000e-01
        93   -1.9800957115e+01    3.9311012021e+02   -3.4009461001e+01    1.4208503886e+01    2.2650490245e+01    1.2053075198e+01   -7.1443983522e+01    2.7309570783e+00    3.2000000000e+02    1.1657655239e-02    4.4471875000e-01
        94   -1.9869024355e+01    3.9518907555e+02   -3.4880137565e+01    1.5011113210e+01    2.2989201765e+01    1.2053075198e+01   -7.2320862022e+01    2.3984474928e+00    3.2000000000e+02    1.1715643108e-02    4.3615625000e-01
        95   -1.9817966937e+01    3.9306856913e+02   -3.3996692978e+01    1.4178726042e+01    2.3033581218e+01    1.2053075198e+01   -7.2262045601e+01    3.1786962062e+00    3.2000000000e+02    1.1704988778e-02    4.3756250000e-01
        96   -1.9857216573e+01    3.9514220346e+02   -3.3625589441e+01    1.3768372867e+01    2.2620980903e+01    1.2053075198e+01   -7.1219952141e+01    2.9203066000e+00    3.2000000000e+02    1.1706568301e-02    4.3815625000e-01
        97   -1.9861184725e+01    3.9473930215e+02   -3.3334724900e+01    1.3473540175e+01    2.2933796994e+01    1.2053075198e+01   -7.0607949301e+01    2.2863522086e+00    3.2000000000e+02    1.1710710824e-02    4.4112500000e-01
        98   -1.9852375330e+01    3.9438121819e+02   -3.4456058220e+01    1.4603682890e+01    2.3076182138e+01    1.2053075198e+01   -7.1790791099e+01    2.2054755432e+00    3.2000000000e+02    1.1696666479e-02    4.3715625000e-01
        99   -1.9930232375e+01    3.9751241749e+02   -3.3046251634e+01    1.3116019259e+01    2.2476554562e+01    1.2053075198e+01   -7.0359878839e+01    2.7839974450e+00    3.2000000000e+02    1.1673808098e-02    4.3871875000e-01
