#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
        10   -1.9910012639e+01    3.9678718354e+02   -3.4067625914e+01    1.4157613275e+01    2.2808450080e+01    1.2053075198e+01   -7.1724040321e+01    2.7948891292e+00    1.0240000000e+03    3.7314571440e-02    4.4207031250e-01
        11   -1.9859993634e+01    3.9473999230e+02   -3.4515158788e+01    1.4655165154e+01    2.2909511240e+01    1.2053075198e+01   -7.2119204173e+01    2.6414589464e+00    1.0240000000e+03    3.7242621183e-02    4.3710937500e-01
        12   -1.9846947915e+01    3.9420726149e+02   -3.3969195587e+01    1.4122247672e+01    2.3031727150e+01    1.2053075198e+01   -7.1819267702e+01    2.7652697666e+00    1.0240000000e+03    3.7278525531e-02    4.3602539063e-01
        13   -1.9886835183e+01    3.9578353762e+02   -3.4240991970e+01    1.4354156787e+01    2.2927891549e+01    1.2053075198e+01   -7.1893283075e+01    2.6713243570e+00    1.0240000000e+03    3.7395641208e-02    4.3553710938e-01
        14   -1.9880915785e+01    3.9557894475e+02   -3.4584159004e+01    1.4703243219e+01    2.3114086713e+01    1.2053075198e+01   -7.2400498486e+01    2.6491775716e+00    1.0240000000e+03    3.7391908467e-02    4.3378906250e-01
        15   -1.9866365399e+01    3.9505502749e+02   -3.3788170496e+01    1.3921805097e+01    2.2959529190e+01    1.2053075198e+01   -7.1786327483e+01    2.9855525979e+00    1.0240000000e+03    3.7303291261e-02    4.3905273437e-01
        16   -1.9875662394e+01    3.9542162962e+02   -3.4350486597e+01    1.4474824203e+01    2.3089145827e+01    1.2053075198e+01   -7.2392554448e+01    2.8998468261e+00    1.0240000000e+03    3.7441708148e-02    4.3568359375e-01
        17   -1.9870425655e+01    3.9520746588e+02   -3.4150105143e+01    1.4279679488e+01    2.2869541529e+01    1.2053075198e+01   -7.1717505156e+01    2.6447832859e+00    1.0240000000e+03    3.7236526608e-02    4.4003906250e-01
        18   -1.9871510933e+01    3.9530508202e+02   -3.4176348238e+01    1.4304837304e+01    2.3016761397e+01    1.2053075198e+01   -7.2225765583e+01    2.9795807500e+00    1.0240000000e+03    3.7335850298e-02    4.3481445312e-01
        19   -1.9860045712e+01    3.9472587004e+02   -3.3632241081e+01    1.3772195370e+01    2.2787920929e+01    1.2053075198e+01   -7.1230679023e+01    2.7574418141e+00    1.0240000000e+03    3.7302099168e-02    4.3621093750e-01
        20   -1.9867792503e+01    3.9505928980e+02   -3.4044577409e+01    1.4176784905e+01    2.3011094325e+01    1.2053075198e+01   -7.1932786801e+01    2.8240398691e+00    1.0240000000e+03    3.7332467735e-02    4.3875976563e-01
        21   -1.9908785904e+01    3.9668113862e+02   -3.4258689725e+01    1.4349903822e+01    2.2942339816e+01    1.2053075198e+01   -7.1711497602e+01    2.4573928626e+00    1.0240000000e+03    3.7403181195e-02    4.3788085937e-01
        22   -1.9902880584e+01    3.9652507821e+02   -3.4340785199e+01    1.4437904615e+01    2.3086667346e+01    1.2053075198e+01   -7.2268845332e+01    2.7883175879e+00    1.0240000000e+03    3.7396758795e-02    4.3623046875e-01
        23   -1.9855183046e+01    3.9455115023e+02   -3.4436253995e+01    1.4581070949e+01    2.2999320525e+01    1.2053075198e+01   -7.2214046240e+01    2.7253965221e+00    1.0240000000e+03    3.7236593664e-02    4.3601562500e-01
        24   -1.9881683223e+01    3.9562017898e+02   -3.4301271793e+01    1.4419588571e+01    2.3013348210e+01    1.2053075198e+01   -7.2050164687e+01    2.6824694854e+00    1.0240000000e+03    3.7355504930e-02    4.3680664063e-01
        25   -1.9880512465e+01    3.9555240679e+02   -3.3894040654e+01    1.4013528190e+01    2.2892148129e+01    1.2053075198e+01   -7.1449979003e+01    2.6107150218e+00    1.0240000000e+03    3.7333317101e-02    4.3937500000e-01
        26   -1.9899317199e+01    3.9633480477e+02   -3.3711548901e+01    1.3812231702e+01    2.2709451854e+01    1.2053075198e+01   -7.1196210075e+01    2.7221341220e+00    1.0240000000e+03    3.7204578519e-02    4.4050781250e-01
        27   -1.9885986736e+01    3.9591912520e+02   -3.4806818347e+01    1.4920831611e+01    2.2916806755e+01    1.2053075198e+01   -7.2306973537e+01    2.5302732372e+00    1.0240000000e+03    3.7280581892e-02    4.3570312500e-01
        28   -1.9872157673e+01    3.9521004203e+02   -3.4262998383e+01    1.4390840710e+01    2.2981625523e+01    1.2053075198e+01   -7.2141802949e+01    2.8441038448e+00    1.0240000000e+03    3.7378370762e-02    4.3563476563e-01
        29   -1.9882456926e+01    3.9561597500e+02   -3.4147116441e+01    1.4264659515e+01    2.2994182170e+01    1.2053075198e+01   -7.2240514978e+01    3.0461411686e+00    1.0240000000e+03    3.7385635078e-02    4.3496093750e-01
        30   -1.9960106708e+01    4.0567596893e+02   -3.3818263200e+01    1.3858156492e+01    2.2943280211e+01    1.2053075198e+01   -7.1508272331e+01    2.6936537224e+00    1.0240000000e+03    3.7353351712e-02    4.3932617188e-01
        31   -1.9870521079e+01    3.9524639411e+02   -3.4348121224e+01    1.4477600145e+01    2.2876899870e+01    1.2053075198e+01   -7.2139846365e+01    2.8617500732e+00    1.0240000000e+03    3.7231571972e-02    4.4127929688e-01
        32   -1.9885716192e+01    3.9581344720e+02   -3.3779278194e+01    1.3893562002e+01    2.2733563983e+01    1.2053075198e+01   -7.1540135315e+01    2.9742179404e+00    1.0240000000e+03    3.7204280496e-02    4.3892578125e-01
        33   -1.9892025569e+01    3.9606456251e+02   -3.4279388603e+01    1.4387363034e+01    2.3084770622e+01    1.2053075198e+01   -7.2484963492e+01    3.0677290687e+00    1.0240000000e+03    3.7432834506e-02    4.3718750000e-01
        34   -1.9897783596e+01    3.9628920427e+02   -3.4127532535e+01    1.4229748939e+01    2.3168611521e+01    1.2053075198e+01   -7.1989279567e+01    2.6400603129e+00    1.0240000000e+03    3.7402659655e-02    4.3450195313e-01
        35   -1.9865818204e+01    3.9497599752e+02   -3.3969882867e+01    1.4104064664e+01    2.2943885496e+01    1.2053075198e+01   -7.1644182864e+01    2.6773393025e+00    1.0240000000e+03    3.7321083248e-02    4.4048828125e-01
        36   -1.9906294956e+01    3.9659498432e+02   -3.4246028359e+01    1.4339733403e+01    2.2907174947e+01    1.2053075198e+01   -7.1925565884e+01    2.7192873796e+00    1.0240000000e+03    3.7344641984e-02    4.3892578125e-01
        37   -1.9873127601e+01    3.9526217978e+02   -3.3901095276e+01    1.4027967675e+01    2.2908029925e+01    1.2053075198e+01   -7.1776327128e+01    2.9141267298e+00    1.0240000000e+03    3.7333846092e-02    4.3819335938e-01
        38   -1.9890724930e+01    3.9595907085e+02   -3.4142296400e+01    1.4251571470e+01    2.3015869065e+01    1.2053075198e+01   -7.2009875187e+01    2.7986345241e+00    1.0240000000e+03    3.7423416972e-02    4.3637695312e-01
        39   -1.9875210485e+01    3.9532598610e+02   -3.4112195119e+01    1.4236984633e+01    2.2791140523e+01    1.2053075198e+01   -7.1407117044e+01    2.4507062034e+00    1.0240000000e+03    3.7280984223e-02    4.3958007812e-01
        40   -1.9911481561e+01    3.9680425419e+02   -3.4056982161e+01    1.4145500600e+01    2.2895476087e+01    1.2053075198e+01   -7.1753728551e+01    2.7481951045e+00    1.0240000000e+03    3.7312194705e-02    4.3831054688e-01
        41   -1.9854778002e+01    3.9452017272e+02   -3.3959897509e+01    1.4105119507e+01    2.2753118168e+01    1.2053075198e+01   -7.1376455856e+01    2.6103649802e+00    1.0240000000e+03    3.7295751274e-02    4.3538085937e-01
        42   -1.9901215906e+01    3.9638509315e+02   -3.4107439371e+01    1.4206223465e+01    2.2930466788e+01    1.2053075198e+01   -7.2023444017e+01    2.9324626594e+00    1.0240000000e+03    3.7348099053e-02    4.4105468750e-01
        43   -1.9883700670e+01    3.9564877540e+02   -3.4247381632e+01    1.4363680962e+01    2.2966408669e+01    1.2053075198e+01   -7.2179458743e+01    2.9125932438e+00    1.0240000000e+03    3.7344716489e-02    4.3476562500e-01
        44   -1.9895461426e+01    3.9623264346e+02   -3.4351447576e+01    1.4455986150e+01    2.2989105616e+01    1.2053075198e+01   -7.2108553705e+01    2.7149253149e+00    1.0240000000e+03    3.7317767739e-02    4.3306640625e-01
        45   -1.9851591046e+01    3.9441447830e+02   -3.4069338312e+01    1.4217747266e+01    2.2805220533e+01    1.2053075198e+01   -7.1618389427e+01    2.6907553838e+00    1.0240000000e+03    3.7235334516e-02    4.4053710938e-01
        46   -1.9842959085e+01    3.9403313432e+02   -3.3762749050e+01    1.3919789965e+01    2.2756164050e+01    1.2053075198e+01   -7.1583117972e+01    3.0111296732e+00    1.0240000000e+03    3.7243768573e-02    4.4211914062e-01
        47   -1.9867505358e+01    3.9501133823e+02   -3.4133684090e+01    1.4266178732e+01    2.3046562170e+01    1.2053075198e+01   -7.2114253033e+01    2.8809315746e+00    1.0240000000e+03    3.7294663489e-02    4.3474609375e-01
        48   -1.9881917663e+01    3.9568698523e+02   -3.4090319752e+01    1.4208402089e+01    2.2963522705e+01    1.2053075198e+01   -7.2069983449e+01    2.9630657928e+00    1.0240000000e+03    3.7302851677e-02    4.3484375000e-01
        49   -1.9894589769e+01    3.9615985203e+02   -3.4122560203e+01    1.4227970434e+01    2.3012258743e+01    1.2053075198e+01   -7.2098246850e+01    2.9103527061e+00    1.0240000000e+03    3.7374317646e-02    4.3522460937e-01
        50   -1.9889861263e+01    3.9595361594e+02   -3.4162697091e+01    1.4272835829e+01    2.2727978832e+01    1.2053075198e+01   -7.1669228505e+01    2.7254773835e+00    1.0240000000e+03    3.7271082401e-02    4.4174804688e-01
        51   -1.9900528362e+01    3.9648183765e+02   -3.3999370729e+01    1.4098842367e+01    2.2902592309e+01    1.2053075198e+01   -7.2049765832e+01    3.0947275953e+00    1.0240000000e+03    3.7335895002e-02    4.3946289062e-01
        52   -1.9890359372e+01    3.9601671444e+02   -3.4211009437e+01    1.4320650065e+01    2.2947610289e+01    1.2053075198e+01   -7.1659264971e+01    2.4475700465e+00    1.0240000000e+03    3.7319146097e-02    4.4051757812e-01
        53   -1.9894408309e+01    3.9611400169e+02   -3.4251568672e+01    1.4357160363e+01    2.2808844627e+01    1.2053075198e+01   -7.1722510799e+01    2.6090223020e+00    1.0240000000e+03    3.7320725620e-02    4.3990234375e-01
        54   -1.9869887954e+01    3.9510283942e+02   -3.4018513174e+01    1.4148625220e+01    2.2846169591e+01    1.2053075198e+01   -7.1535385654e+01    2.6176276911e+00    1.0240000000e+03    3.7327878177e-02    4.3840820313e-01
        55   -1.9853482082e+01    3.9450254478e+02   -3.4112911505e+01    1.4259429422e+01    2.2976691224e+01    1.2053075198e+01   -7.1786493934e+01    2.6438160072e+00    1.0240000000e+03    3.7314482033e-02    4.3785156250e-01
        56   -1.9880354031e+01    3.9556234604e+02   -3.4244559114e+01    1.4364205083e+01    2.3038735543e+01    1.2053075198e+01   -7.1998405050e+01    2.6620351943e+00    1.0240000000e+03    3.7342093885e-02    4.3310546875e-01
        57   -1.9876523244e+01    3.9536063934e+02   -3.3980224661e+01    1.4103701417e+01    2.2856807930e+01    1.2053075198e+01   -7.1791969297e+01    2.9018615071e+00    1.0240000000e+03    3.7307284772e-02    4.3850585937e-01
        58   -1.9877548081e+01    3.9552803979e+02   -3.4259514371e+01    1.4381966289e+01    2.2853523749e+01    1.2053075198e+01   -7.1754526363e+01    2.5884130449e+00    1.0240000000e+03    3.7259303033e-02    4.3929687500e-01
        59   -1.9880082158e+01    3.9561317858e+02   -3.3937814056e+01    1.4057731898e+01    2.2779225934e+01    1.2053075198e+01   -7.1550299754e+01    2.7801845652e+00    1.0240000000e+03    3.7310458720e-02    4.4095703125e-01
        60   -1.9875052527e+01    3.9531870343e+02   -3.3847575403e+01    1.3972522876e+01    2.2794221388e+01    1.2053075198e+01   -7.1357270685e+01    2.6623986956e+00    1.0240000000e+03    3.7314809859e-02    4.4125000000e-01
        61   -1.9879625261e+01    3.9552119408e+02   -3.3881236490e+01    1.4001611229e+01    2.2845655611e+01    1.2053075198e+01   -7.1363174168e+01    2.5832068684e+00    1.0240000000e+03    3.7256114185e-02    4.3625976563e-01
        62   -1.9898369050e+01    3.9627854814e+02   -3.4259547152e+01    1.4361178102e+01    2.2896868529e+01    1.2053075198e+01   -7.1833044758e+01    2.6235538784e+00    1.0240000000e+03    3.7341713905e-02    4.3743164063e-01
        63   -1.9898903989e+01    3.9636138874e+02   -3.4224149343e+01    1.4325245354e+01    2.2913348056e+01    1.2053075198e+01   -7.2001842251e+01    2.8112696535e+00    1.0240000000e+03    3.7276826799e-02    4.3643554688e-01
        64   -1.9875634860e+01    3.9540044388e+02   -3.3851756647e+01    1.3976121787e+01    2.2887935322e+01    1.2053075198e+01   -7.1541831098e+01    2.7490639316e+00    1.0240000000e+03    3.7319004536e-02    4.3815429688e-01
        65   -1.9878061227e+01    3.9551087457e+02   -3.3793284019e+01    1.3915222792e+01    2.2898914750e+01    1.2053075198e+01   -7.1761231115e+01    3.0159571480e+00    1.0240000000e+03    3.7263266742e-02    4.3783203125e-01
        66   -1.9892885865e+01    3.9601569553e+02   -3.3888062329e+01    1.3995176465e+01    2.2865098713e+01    1.2053075198e+01   -7.1794916957e+01    2.9886807160e+00    1.0240000000e+03    3.7287570536e-02    4.3386718750e-01
        67   -1.9876926942e+01    3.9541852542e+02   -3.4408647560e+01    1.4531720618e+01    2.3038719241e+01    1.2053075198e+01   -7.2302349968e+01    2.8019079688e+00    1.0240000000e+03    3.7416644394e-02    4.3295898437e-01
        68   -1.9873035287e+01    3.9530172465e+02   -3.4347690070e+01    1.4474654782e+01    2.2889584268e+01    1.2053075198e+01   -7.2057959641e+01    2.7676101055e+00    1.0240000000e+03    3.7328928709e-02    4.3653320312e-01
        69   -1.9866187402e+01    3.9495279212e+02   -3.3974569441e+01    1.4108382038e+01    2.2880793919e+01    1.2053075198e+01   -7.1741218131e+01    2.8327795737e+00    1.0240000000e+03    3.7348277867e-02    4.3818359375e-01
        70   -1.9868032676e+01    3.9503099401e+02   -3.4373974515e+01    1.4505941839e+01    2.2931585774e+01    1.2053075198e+01   -7.2154459333e+01    2.7958238461e+00    1.0240000000e+03    3.7307180464e-02    4.3268554687e-01
        71   -1.9871690585e+01    3.9523620376e+02   -3.3974197265e+01    1.4102506680e+01    2.2979087008e+01    1.2053075198e+01   -7.1867332922e+01    2.8609734508e+00    1.0240000000e+03    3.7360012531e-02    4.3896484375e-01
        72   -1.9879549239e+01    3.9550478819e+02   -3.3931538307e+01    1.4051989069e+01    2.2890422813e+01    1.2053075198e+01   -7.1539957145e+01    2.6649208255e+00    1.0240000000e+03    3.7361621857e-02    4.3612304688e-01
        73   -1.9893012550e+01    3.9601401126e+02   -3.3899298270e+01    1.4006285719e+01    2.2772012295e+01    1.2053075198e+01   -7.1541885489e+01    2.8174997265e+00    1.0240000000e+03    3.7262171507e-02    4.3985351562e-01
        74   -1.9887730542e+01    3.9583761894e+02   -3.4620291658e+01    1.4732561115e+01    2.2917759301e+01    1.2053075198e+01   -7.2315974128e+01    2.7248479714e+00    1.0240000000e+03    3.7288062274e-02    4.3656250000e-01
        75   -1.9901497910e+01    3.9639632650e+02   -3.4083995190e+01    1.4182497280e+01    2.2775311096e+01    1.2053075198e+01   -7.1621658687e+01    2.7092772027e+00    1.0240000000e+03    3.7221200764e-02    4.3908203125e-01
        76   -1.9861418017e+01    3.9479901751e+02   -3.4102869472e+01    1.4241451456e+01    2.2972142754e+01    1.2053075198e+01   -7.1805617403e+01    2.6775299786e+00    1.0240000000e+03    3.7324920297e-02    4.3394531250e-01
        77   -1.9896813946e+01    3.9626465573e+02   -3.3962070986e+01    1.4065257039e+01    2.2926188043e+01    1.2053075198e+01   -7.1581503001e+01    2.6401687739e+00    1.0240000000e+03    3.7355788052e-02    4.3780273437e-01
        78   -1.9915024542e+01    3.9693408621e+02   -3.4141302238e+01    1.4226277696e+01    2.2905718877e+01    1.2053075198e+01   -7.1695787830e+01    2.5956915174e+00    1.0240000000e+03    3.7370942533e-02    4.4142578125e-01
        79   -1.9848610566e+01    3.9436950015e+02   -3.4173826024e+01    1.4325215459e+01    2.3041057872e+01    1.2053075198e+01   -7.2073034777e+01    2.8050756828e+00    1.0240000000e+03    3.7410646677e-02    4.3734375000e-01
        80   -1.9870984303e+01    3.9520531628e+02   -3.3951045066e+01    1.4080060763e+01    2.2812442224e+01    1.2053075198e+01   -7.1561562816e+01    2.7450003276e+00    1.0240000000e+03    3.7294067442e-02    4.3890625000e-01
        81   -1.9885690679e+01    3.9576736398e+02   -3.4219235260e+01    1.4333544581e+01    2.2932399504e+01    1.2053075198e+01   -7.2030854987e+01    2.8261450244e+00    1.0240000000e+03    3.7373661995e-02    4.3737304688e-01
        82   -1.9882737449e+01    3.9567133996e+02   -3.4095847802e+01    1.4213110353e+01    2.2866381693e+01    1.2053075198e+01   -7.1875986084e+01    2.8606813897e+00    1.0240000000e+03    3.7244424224e-02    4.3610351562e-01
        83   -1.9887666620e+01    3.9579932610e+02   -3.4261485574e+01    1.4373818954e+01    2.3002449693e+01    1.2053075198e+01   -7.2016666329e+01    2.6996558632e+00    1.0240000000e+03    3.7379905581e-02    4.3900390625e-01
        84   -1.9847356772e+01    3.9427777382e+02   -3.4002597551e+01    1.4155240779e+01    2.2937383586e+01    1.2053075198e+01   -7.2063946795e+01    3.0708904590e+00    1.0240000000e+03    3.7401504815e-02    4.3622070312e-01
        85   -1.9888326704e+01    3.9587634355e+02   -3.4215080782e+01    1.4326754078e+01    2.3006414239e+01    1.2053075198e+01   -7.2317897627e+01    3.0433274078e+00    1.0240000000e+03    3.7423081696e-02    4.3752929688e-01
        86   -1.9844096016e+01    3.9424534979e+02   -3.3998968115e+01    1.4154872100e+01    2.2782068391e+01    1.2053075198e+01   -7.1542659173e+01    2.7085474680e+00    1.0240000000e+03    3.7253007293e-02    4.4061523437e-01
        87   -1.9865731336e+01    3.9496672410e+02   -3.3788699007e+01    1.3922967670e+01    2.2759021004e+01    1.2053075198e+01   -7.1277541971e+01    2.6767467618e+00    1.0240000000e+03    3.7272244692e-02    4.4232421875e-01
        88   -1.9877208770e+01    3.9543660753e+02   -3.4098566500e+01    1.4221357730e+01    2.2809622870e+01    1.2053075198e+01   -7.1518613026e+01    2.5573484580e+00    1.0240000000e+03    3.7326335907e-02    4.3929687500e-01
        89   -1.9910660330e+01    3.9675407875e+02   -3.3817254686e+01    1.3906594356e+01    2.2839512969e+01    1.2053075198e+01   -7.1465262000e+01    2.7554191462e+00    1.0240000000e+03    3.7269264460e-02    4.3530273438e-01
        90   -1.9874623793e+01    3.9533511447e+02   -3.4001034208e+01    1.4126410416e+01    2.2897723041e+01    1.2053075198e+01   -7.1658385430e+01    2.7065529820e+00    1.0240000000e+03    3.7378318608e-02    4.4122070313e-01
        91   -1.9915805482e+01    3.9714482102e+02   -3.4558812231e+01    1.4643006749e+01    2.3116959420e+01    1.2053075198e+01   -7.2818711028e+01    3.0898641782e+00    1.0240000000e+03    3.7516444921e-02    4.3639648438e-01
        92   -1.9850271860e+01    3.9434001308e+02   -3.4087955894e+01    1.4237684033e+01    2.2825270145e+01    1.2053075198e+01   -7.1680658588e+01    2.7143573515e+00    1.0240000000e+03    3.7231750786e-02    4.4004882813e-01
        93   -1.9864109476e+01    3.9488437748e+02   -3.4417483677e+01    1.4553374201e+01    2.2937818454e+01    1.2053075198e+01   -7.2084414110e+01    2.6760367804e+00    1.0240000000e+03    3.7332884967e-02    4.3627929688e-01
        94   -1.9897065665e+01    3.9619273539e+02   -3.4592515075e+01    1.4695449409e+01    2.2977313011e+01    1.2053075198e+01   -7.2449763547e+01    2.8268602630e+00    1.0240000000e+03    3.7382043898e-02    4.3535156250e-01
        95   -1.9844333172e+01    3.9419330989e+02   -3.3945789534e+01    1.4101456362e+01    2.2936814181e+01    1.2053075198e+01   -7.1835548348e+01    2.8998694345e+00    1.0240000000e+03    3.7281677127e-02    4.4020507813e-01
        96   -1.9882900256e+01    3.9566250262e+02   -3.3883087629e+01    1.4000187373e+01    2.2739047226e+01    1.2053075198e+01   -7.1488682618e+01    2.8134725645e+00    1.0240000000e+03    3.7264518440e-02    4.4192382812e-01
        97   -1.9908486815e+01    3.9661825024e+02   -3.4269064898e+01    1.4360578083e+01    2.3124333040e+01    1.2053075198e+01   -7.2285281046e+01    2.8388079103e+00    1.0240000000e+03    3.7437953055e-02    4.3906250000e-01
        98   -1.9886640517e+01    3.9585033068e+02   -3.3943897792e+01    1.4057257276e+01    2.2885255150e+01    1.2053075198e+01   -7.2044818355e+01    3.1625902140e+00    1.0240000000e+03    3.7321247160e-02    4.3945312500e-01
        99   -1.9873470003e+01    3.9529924718e+02   -3.4168577900e+01    1.4295107897e+01    2.2939945604e+01    1.2053075198e+01   -7.2030628410e+01    2.8690297083e+00    1.0240000000e+03    3.7306845188e-02    4.3755859375e-01
